Date/Time,Seconds,Volt,T1,T2,T3,T4,T5,T6,T7,T8,Cnt1,Cnt2,Cnt3,Cnt4,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,kWh1,kWh2,kWh3,kWh4,kWh5,kWh6,kWh7,kWh8,kWh9,kWh10,kWh11,kWh12,kWh13,kWh14,kWh15,kWh16,kWh17,kWh18,kWh19,kWh20,kWh21,kWh22,kWh23,kWh24,kWh25,kWh26,kWh27,kWh28,kWh29,kWh30,kWh31,kWh32
2014-07-16 23:51:31,32250,105.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 92 W, 0 W, 0 W, 94 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.338,.011,.298,.000,.000,.340,.032,.175,.105,.000,.002,.002,.000,.000,.000,.000,.202,.199,.170,.027,.009,.000,.000,.000,.000,.000,.269
2014-07-16 23:53:31,32370,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 37 W, 0 W, 0 W, 93 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 28 W,.000,.000,.000,.000,.000,.338,.011,.299,.000,.000,.344,.032,.176,.105,.000,.002,.002,.000,.000,.000,.000,.203,.201,.171,.027,.009,.000,.000,.000,.000,.000,.270
2014-07-16 23:55:31,32490,106.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 4 W, 0 W, 0 W, 70 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 32 W,.000,.000,.000,.000,.000,.338,.012,.300,.000,.000,.346,.032,.176,.106,.000,.002,.002,.000,.000,.000,.000,.203,.202,.171,.027,.009,.000,.000,.000,.000,.000,.271
2014-07-16 23:57:31,32610,106.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 6 W,.000,.000,.000,.000,.000,.338,.012,.300,.000,.000,.346,.032,.177,.106,.000,.002,.002,.000,.000,.000,.000,.203,.204,.172,.027,.009,.000,.000,.000,.000,.000,.272
2014-07-16 23:59:31,32730,106.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 6 W,.000,.000,.000,.000,.000,.338,.012,.300,.000,.000,.346,.032,.177,.106,.000,.002,.002,.000,.000,.000,.000,.203,.205,.173,.027,.009,.000,.000,.000,.000,.000,.272
2014-07-17 00:01:31,32850,106,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 6 W,.000,.000,.000,.000,.000,.338,.012,.300,.000,.000,.346,.032,.178,.107,.000,.003,.002,.000,.000,.000,.000,.203,.207,.173,.027,.009,.000,.000,.000,.000,.000,.272
2014-07-17 00:03:31,32970,105.8,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 23 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 11 W,.000,.000,.000,.000,.000,.338,.012,.301,.000,.000,.346,.033,.179,.107,.000,.003,.002,.000,.000,.000,.000,.203,.208,.174,.028,.009,.000,.000,.000,.000,.000,.272
2014-07-17 00:05:31,33090,106,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 114 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 32 W,.000,.000,.000,.000,.000,.338,.012,.305,.000,.000,.346,.033,.179,.108,.000,.003,.002,.000,.000,.000,.000,.203,.210,.174,.028,.009,.000,.000,.000,.000,.000,.274
2014-07-17 00:07:31,33210,106.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 104 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 29 W,.000,.000,.000,.000,.000,.338,.012,.308,.000,.000,.346,.033,.180,.108,.000,.003,.002,.000,.000,.000,.000,.203,.211,.175,.028,.009,.000,.000,.000,.000,.000,.274
2014-07-17 00:09:31,33330,106.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 102 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 28 W,.000,.000,.000,.000,.000,.338,.012,.312,.000,.000,.346,.033,.180,.108,.000,.003,.002,.000,.000,.000,.000,.203,.213,.176,.028,.009,.000,.000,.000,.000,.000,.275
2014-07-17 00:11:31,33450,106.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 97 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 26 W,.000,.000,.000,.000,.000,.338,.012,.315,.000,.000,.346,.033,.181,.109,.000,.003,.002,.000,.000,.000,.000,.203,.214,.176,.028,.009,.000,.000,.000,.000,.000,.276
2014-07-17 00:13:31,33570,106.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 32 W, 1 W, 94 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 36 W,.000,.000,.000,.000,.000,.339,.012,.318,.000,.000,.346,.033,.181,.109,.000,.003,.002,.000,.000,.000,.000,.204,.216,.177,.028,.009,.000,.000,.000,.000,.000,.278
2014-07-17 00:15:31,33690,106.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 110 W, 1 W, 92 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 64 W,.000,.000,.000,.000,.000,.343,.012,.321,.000,.000,.346,.033,.182,.110,.000,.003,.002,.000,.000,.000,.000,.204,.217,.178,.028,.009,.000,.000,.000,.000,.000,.280
2014-07-17 00:17:31,33810,106.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 102 W, 1 W, 57 W, 0 W, 0 W, 73 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 37 W,.000,.000,.000,.000,.000,.346,.012,.323,.000,.000,.348,.033,.182,.110,.000,.003,.002,.000,.000,.000,.000,.204,.219,.178,.028,.009,.000,.000,.000,.000,.000,.281
2014-07-17 00:19:31,33930,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 100 W, 1 W, 1 W, 0 W, 0 W, 100 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.349,.012,.323,.000,.000,.352,.034,.183,.110,.000,.003,.002,.000,.000,.000,.000,.204,.220,.179,.028,.009,.000,.000,.000,.000,.000,.281
2014-07-17 00:21:31,34050,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 98 W, 1 W, 1 W, 0 W, 0 W, 96 W, 3 W, 16 W, 13 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 6 W,.000,.000,.000,.000,.000,.353,.012,.323,.000,.000,.355,.034,.183,.111,.000,.003,.002,.000,.000,.000,.000,.204,.222,.180,.028,.009,.000,.000,.000,.000,.000,.281
2014-07-17 00:23:31,34170,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 96 W, 1 W, 1 W, 0 W, 0 W, 95 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.356,.012,.323,.000,.000,.358,.034,.184,.111,.000,.003,.002,.000,.000,.000,.000,.204,.223,.180,.029,.009,.000,.000,.000,.000,.000,.282
2014-07-17 00:25:31,34290,106.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 83 W, 1 W, 1 W, 0 W, 0 W, 94 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 11 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.361,.034,.185,.112,.000,.003,.002,.000,.000,.000,.000,.204,.225,.181,.029,.009,.000,.000,.000,.000,.000,.282
2014-07-17 00:27:31,34410,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 94 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 42 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.364,.034,.185,.112,.000,.003,.002,.000,.000,.000,.000,.204,.226,.181,.029,.010,.000,.000,.000,.000,.000,.283
2014-07-17 00:29:31,34530,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 93 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 41 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.367,.034,.186,.113,.000,.003,.002,.000,.000,.000,.000,.204,.228,.182,.029,.010,.000,.000,.000,.000,.000,.285
2014-07-17 00:31:31,34650,106.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 22 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 16 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.368,.034,.186,.113,.000,.003,.002,.000,.000,.000,.000,.205,.229,.183,.029,.010,.000,.000,.000,.000,.000,.285
2014-07-17 00:33:31,34770,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.368,.035,.187,.113,.000,.003,.002,.000,.000,.000,.000,.205,.231,.183,.029,.010,.000,.000,.000,.000,.000,.286
2014-07-17 00:35:31,34890,106.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.368,.035,.187,.114,.000,.003,.002,.000,.000,.000,.000,.205,.232,.184,.029,.010,.000,.000,.000,.000,.000,.286
2014-07-17 00:37:31,35010,106.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.368,.035,.188,.114,.000,.003,.002,.000,.000,.000,.000,.205,.234,.185,.029,.010,.000,.000,.000,.000,.000,.286
2014-07-17 00:39:31,35130,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.012,.323,.000,.000,.368,.035,.188,.115,.000,.003,.002,.000,.000,.000,.000,.205,.236,.185,.029,.010,.000,.000,.000,.000,.000,.286
2014-07-17 00:41:31,35250,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.013,.323,.000,.000,.368,.035,.189,.115,.000,.003,.002,.000,.000,.000,.000,.205,.237,.186,.029,.010,.000,.000,.000,.000,.000,.287
2014-07-17 00:43:31,35370,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.013,.323,.000,.000,.368,.035,.189,.115,.000,.003,.002,.000,.000,.000,.000,.205,.239,.187,.030,.010,.000,.000,.000,.000,.000,.287
2014-07-17 00:45:31,35490,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.013,.323,.000,.000,.368,.035,.190,.116,.000,.003,.002,.000,.000,.000,.000,.205,.240,.187,.030,.010,.000,.000,.000,.000,.000,.287
2014-07-17 00:47:31,35610,106.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.013,.324,.000,.000,.368,.035,.191,.116,.000,.003,.002,.000,.000,.000,.000,.205,.242,.188,.030,.010,.000,.000,.000,.000,.000,.287
2014-07-17 00:49:31,35730,106.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.013,.324,.000,.000,.368,.036,.191,.117,.000,.003,.002,.000,.000,.000,.000,.205,.243,.188,.030,.010,.000,.000,.000,.000,.000,.288
2014-07-17 00:51:31,35850,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 4 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.013,.324,.000,.000,.368,.036,.192,.117,.000,.003,.002,.000,.000,.000,.000,.206,.245,.189,.030,.010,.000,.000,.000,.000,.000,.288
2014-07-17 00:53:31,35970,106.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 113 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 49 W,.000,.000,.000,.000,.000,.359,.013,.324,.000,.000,.372,.036,.192,.117,.000,.003,.002,.000,.000,.000,.000,.206,.246,.190,.030,.010,.000,.000,.000,.000,.000,.290
2014-07-17 00:55:31,36090,106.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 50 W, 0 W, 0 W, 98 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 30 W,.000,.000,.000,.000,.000,.359,.013,.325,.000,.000,.375,.036,.193,.118,.000,.003,.002,.000,.000,.000,.000,.206,.248,.190,.030,.010,.000,.000,.000,.000,.000,.291
2014-07-17 00:57:31,36210,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 102 W, 0 W, 0 W, 96 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 5 W,.000,.000,.000,.000,.000,.359,.013,.329,.000,.000,.378,.036,.193,.118,.000,.003,.002,.000,.000,.000,.000,.206,.249,.191,.030,.010,.000,.000,.000,.000,.000,.291
2014-07-17 00:59:31,36330,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 96 W, 0 W, 0 W, 95 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.359,.013,.332,.000,.000,.382,.036,.194,.119,.000,.003,.002,.000,.000,.000,.000,.206,.251,.192,.030,.010,.000,.000,.000,.000,.000,.291
2014-07-17 01:01:31,36450,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 80 W, 1 W, 94 W, 0 W, 0 W, 94 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 27 W,.000,.000,.000,.000,.000,.361,.013,.335,.000,.000,.385,.036,.194,.119,.000,.003,.002,.000,.000,.000,.000,.206,.252,.192,.030,.010,.000,.000,.000,.000,.000,.292
2014-07-17 01:03:31,36570,106.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 104 W, 1 W, 92 W, 0 W, 0 W, 93 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 29 W,.000,.000,.000,.000,.000,.365,.013,.338,.000,.000,.388,.037,.195,.119,.000,.003,.002,.000,.000,.000,.000,.206,.254,.193,.031,.010,.000,.000,.000,.000,.000,.293
2014-07-17 01:05:31,36690,106.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 102 W, 1 W, 35 W, 0 W, 0 W, 59 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 22 W,.000,.000,.000,.000,.000,.368,.013,.339,.000,.000,.390,.037,.195,.120,.000,.003,.002,.000,.000,.000,.000,.206,.255,.194,.031,.010,.000,.000,.000,.000,.000,.294
2014-07-17 01:07:31,36810,105.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 99 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 27 W,.000,.000,.000,.000,.000,.372,.013,.339,.000,.000,.390,.037,.196,.120,.000,.003,.002,.000,.000,.000,.000,.206,.257,.194,.031,.010,.000,.000,.000,.000,.000,.295
2014-07-17 01:09:31,36930,105.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 98 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 28 W,.000,.000,.000,.000,.000,.375,.013,.340,.000,.000,.390,.037,.197,.121,.000,.003,.002,.000,.000,.000,.000,.206,.258,.195,.031,.010,.000,.000,.000,.000,.000,.296
2014-07-17 01:11:31,37050,105.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 96 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 27 W,.000,.000,.000,.000,.000,.378,.013,.340,.000,.000,.390,.037,.197,.121,.000,.003,.002,.000,.000,.000,.000,.207,.259,.196,.031,.010,.000,.000,.000,.000,.000,.297
2014-07-17 01:13:31,37170,106.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 64 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 20 W,.000,.000,.000,.000,.000,.380,.013,.340,.000,.000,.390,.037,.198,.121,.000,.003,.002,.000,.000,.000,.000,.207,.261,.196,.031,.010,.000,.000,.000,.000,.000,.297
